timestamp; from; to; hash; value; exchange
2020-08-26 12:20:24.488135; ['3BMEX1VzvDMuPRU4UiHCav5UaU69b72XuL', '3BMEX1VzvDMuPRU4UiHCav5UaU69b72XuL']; ['18mfjLpQK2JUTgAZpGDQQB4894dFB2yDwv', '3BMEX1VzvDMuPRU4UiHCav5UaU69b72XuL']; bd54fe842299d913f22f387755b30d8f0f74205f9258cb94055671ecd8a872ea; 10520997909; 3
2020-08-26 12:20:24.609014; ['3BMEXy9CBp4igskupvNt1SUpG8eW6om65R', '3BMEXy9CBp4igskupvNt1SUpG8eW6om65R']; ['1Q62rzsLVyTud5KdSNtsXXCiMcxayAAhok', '3BMEXy9CBp4igskupvNt1SUpG8eW6om65R']; 5e2e09f43cc356e94d00bada9175eb5097b95a14db111b8cfebc9014a1b48caa; 11032579238; 3
2020-08-26 12:37:04.288749; ['bc1qngh6x2r72mp4nh88l083au728z7me0plytwfj7']; ['bc1qxv9vek0xts9ktv0l06a6stsx404cps9n4dsew8', '1KbZ9BhxzuEevkjxW8Rr8fovWFDTnzW1dN']; 1fab766e231f30fb0cfe4711f4b418f1674e8b9ef67fb9b0a7122122c227c6ff; 33582958156; 0
2020-08-26 12:37:05.681820; ['1Kr6QSydW9bFQG1mXiPNNu6WpJGmUa9i1g', '1Kr6QSydW9bFQG1mXiPNNu6WpJGmUa9i1g']; ['35ZBvUvRRriRForgbVZZQ2JEJuyjSchNd8', '12tRJSd3AiVowF31zXRcgxHAXHxohzaFWe', 'bc1qe292qkt9phmd7plnn7kgetylvhsmg5sssgvsk0', 'bc1qzgmruhjdqu3hgm4tmzthqv0vhmy0zhjq9fatxqlzk6dlmdfnf8zss7cp33', '35XG4qMvdWfrjikgHeFph1x6WAyjn3BEdT', '153nwN7mKCpEUvPhzFKQo5JrEf6mPsHGSx', '3KBwZTAEwLrc3wRnkjr7YkHQRUkZt1NRBF', 'bc1quhdxy6cz9lylzrq33890yhd3s7xs7u9meslgx0', '1HP8BTCawN3JTVGvHdt1eTvwJGWbPNfgDq', '1Kr6QSydW9bFQG1mXiPNNu6WpJGmUa9i1g']; 5ec2e9341d5f1d50c7875aff88c5b1a22200a535c9b6f82b777d025fde1a1bd5; 43734867482; 0
2020-08-26 12:37:07.690214; ['1Kr6QSydW9bFQG1mXiPNNu6WpJGmUa9i1g']; ['3Piemtt6ZAeUD35qHLVqgxdG6QepsteJLa', '1B3XgBtsvcE81eRVFHpzUXRQ6r3HmcwRrG', '153nwN7mKCpEUvPhzFKQo5JrEf6mPsHGSx', '32cLqJLp72rFkcrZEhL2CEyJPxkHy2fvbv', '368eA79LvGr69poeH2UxahPFhN1FhBF4RP', '1Kr6QSydW9bFQG1mXiPNNu6WpJGmUa9i1g']; 5979cb67a1bc06a425ebbdd077c8309873cd47b8fc19f065234ec3857b87d77f; 43935412878; 0
2020-08-26 12:37:11.436273; ['3JwqJYBSZTojAiaZGdLGCvZx8QjU4xbNTS']; ['bc1qdl753ur9ucwa3cgfrud2nqvu7k69dykk3cwwx6g64a5szn3xw92sp8mc7a', 'bc1q866sv2stppgtywjejsjj3xsfrsm5e2f5zqwsx9z0qcx9k34f0xlqaslnwr', 'bc1qyy30guv6m5ez7ntj0ayr08u23w3k5s8vg3elmxdzlh8a3xskupyqn2lp5w']; 5105ca3617e45c551f4d11bf855aab593175f7c6573ffbf58e5b7c8604c7024b; 12999896400; 0
2020-08-26 12:38:59.621045; ['1NDyJtNTjmwk5xPNhjgAMu4HDHigtobu1s', '1NDyJtNTjmwk5xPNhjgAMu4HDHigtobu1s', '1NDyJtNTjmwk5xPNhjgAMu4HDHigtobu1s']; ['32R3Q4gHxaEAWUBizVxPaDGzbACbw6qSWb', '3QhJ957qDRdz898hkGo5bQeFu6VGUABmNM', '3AbYga4udwwAQy8zoAoXYEubgzH7ZsfniL', '1Ax3g9NkHSpg9S9hmxo5kcTjis9wTxoMXW', '1Mop19pSWGtmM6D6acEUi2K9r6KmaasNEr', '15XxdQWyodFLVnPHmgAhwX2nJUum1jKDtQ', '3Dm7DkaWHTNsAvyLNNQBE49hacqTj1SVrH', '3LpjFyK3D8yuK9jZsDq8sUw3aUECE4ZoPE', '33Eix6o6dNye1NnKsxZbKP9TkD5Lcbktj9', '1LpnVjXkD8ktck7ZU3GCt5SRgSGuv5atjG', '1KEZbA3YfG7zCeTQgptBghPF7jpDH4WoZC', '1HMEdN9HnP8DiT4sFNQGJdWPfhmby6sU7p', '35H9TuKjFSiGkUkfLipkpdBYuMtqNeGVCV', '1AyC7fESxgbtMmDW7hCyRctfxwK4QZG6et', '3GhqpznrUVNQWxucwNzY44XdfJTnyyzMUE', '1FYVER7fkUuQaLbPJADCtt6cyZFyEaPt2d']; bd194c44d130aba4b55277c66ab37def83a6393ffa3098425ea751c1c32ef6de; 11293405357; 2
2020-08-26 12:39:19.885944; ['3Byouk746gWRvtCBvEmofxkDAEAy7xXrL4']; ['bc1qmpdgmxm492m4qk2qrs482fn83xmmuamawxx4n9', '3QhW2c3UraY2zR48DMi8XXEmVY8zcF3aac']; 31f78de454bde833989dc47100b009470f81b0606a7421202760ea413a016a4a; 11717850716; 0
2020-08-26 12:39:30.594847; ['3DcViviVxQX1UaNiJPhdR7Zco7EjJ1zJhN']; ['3J6WgFWAgFBtDYxiFhtUAmHfPDVRTQ1opx', '3MWZWPHHhz1MXUVvZcSRqM7UeqX5qfWXCn', '36gFxzC9q6ek4NdsgFNMqF7kAKuzXQdPiT', '33tHEQ8QWKrzVxneBysKMwqJCQ9yhSGmQJ', '387hdSTd5dbPbyq8dx1HmCT9Ub1tJMWm9y', '1NoDNHREKbXoMQ4Sa6D4KMibkGB3DnFj1x', '1ASc5yWC2pQHFignrA4sJb4yRx8r1jZsax', '1C7Ra3BnweWM8uWsn5gbRfAp8YSRcRfGFY', '1BruzkYUJLyvaEpeLUm8aytWhBrf4oVR6p', '362Bd2cqBNAhmVqN6LxJwkdPciQJYA69T8', '3MhLNETq1sWVSHzUsTTX7HyeTLqcRQKZys', '35VZRHUnzSFmTqet8Rc5oqX9SFWKHbjA4i', '3P2dr3r4vQvSeHhnWUk7WrWtZHjmij8yPN', '34UNNF6HdUPbEzdhsHtQyHH3MtsQ6267HT', '3PSexCYp1utVHS8KmXrjihyhk7aaWSLt9K', '32oHJ217tKj2paqtQCXKNnnZWQqB2iZAf9']; 9933aaba0e52bba655c635723e363952f7a895c392cb14f09ee4bfff4a5abdfb; 13890533559; 0
2020-08-26 12:39:47.144171; ['3NGyMRoXBaYnuMQdpMqm2Bt87a8RHYiCZz', '3BL1hrH3mnt6SBH4YTufAFuiGcq5YhhjLv', '34pQ5DzCVysfZoinUWR5JyvAzmvvyHGBbv', '37mFR4rg3JHTbEuJY7y75HnzJRgBXyU4Kk', '3QNk5qyUUD3UvgAcJuDiajgmzT9PgbmEWa', '343YB46uApoFnTVvmkpCswFLtYxHRnYksY', '3BoHDN9abXEJFifePssuVj8vPy7VpLxTdB', '3FvUs1kbQA9XhmCeH2en6tzm6WN6qNQ4a8', '3AxLd6YguiNNoT8uqfsu7jhaBypBiRAewH', '39rAa7brMi3ombuXVU2AmS7Q2dfeJzcjix', '3BhVFFK9kigm27yaLV3pQfZBiCiDEZpCQq', '32ZUYKZGKpdUgi1wjX3TDn1s75LDL4n8aQ', '3K5HHzgvQphAh5rv12QYRqyWRnH8z3epF1', '3DeJkxBSCWq5CfsmJH8ctb6Rd4PJ4Jpnpn', '3GgZq3FErGUb2Fr9K3DQ5vtUU1X66SPQ9q', '3PXiF2kLh1Hh7k98gctoAn4iGtF9MWjMA3']; ['3NcZ4FnHb2vLFdAJma3cA86PNmMA1F3fnK']; 7de757f92c6beefb5c8dc5f1eb575469127ad41f204542d43f9a114649f14db8; 10000000000; 1
2020-08-26 12:42:02.570144; ['19iqYbeATe4RxghQZJnYVFU4mjUUu76EA6']; ['bc1qjgy0v7zep570c8wpfdzd3xst5fn5r9jw9ungqd', '19iqYbeATe4RxghQZJnYVFU4mjUUu76EA6']; 1a683e36973eb41c95144f79cd87468928b7e929252725ee109902fdf743bfc1; 991653562974; 0
2020-08-26 12:42:07.383152; ['bc1qngh6x2r72mp4nh88l083au728z7me0plytwfj7']; ['bc1qxv9vek0xts9ktv0l06a6stsx404cps9n4dsew8', '1KbZ9BhxzuEevkjxW8Rr8fovWFDTnzW1dN']; 1fab766e231f30fb0cfe4711f4b418f1674e8b9ef67fb9b0a7122122c227c6ff; 33582958156; 0
2020-08-26 12:42:11.466132; ['3BdTGZDpGm2qmu67eLQrKgewXT5CpdQH5A', 'bc1qj3ny5u2aawt8rdfwycjew7w9hvfq876h2wyguelad7ghyhkfhpdqf5ze9l', 'bc1q9gs2uhv5qz8qtdfqcfgu6fuf0hu65y3jxfwtf5e9ay53q8q97zgq0n7uq7']; ['1J9Ls7mUDF1eoMLpPsp8iAPH6Tn626eXnB', '3A7ghNai9GhLKoA9UYssaABCmFQ3oRndnj', 'bc1qezr54uhffhaezkftsm9ewxv9jnjyzk74gh9rjf', 'bc1qtcx32c5fnd04mq9m3qvq8d9qxpat4897a2v96d6d65cf5ae6ge0qx6f3d5', 'bc1qj9vg7n2u5nwa7pv3c26cjw3hvzxrcg7fxr2q77mzmewwsamx0klsevwzfm']; 6ba550ee3a40b9a8e2179b2c6080e8819668e8509c534fa5bd07273cb2e272ea; 14070434515; 0
2020-08-26 12:42:11.687209; ['1Kr6QSydW9bFQG1mXiPNNu6WpJGmUa9i1g', '1Kr6QSydW9bFQG1mXiPNNu6WpJGmUa9i1g']; ['35ZBvUvRRriRForgbVZZQ2JEJuyjSchNd8', '12tRJSd3AiVowF31zXRcgxHAXHxohzaFWe', 'bc1qe292qkt9phmd7plnn7kgetylvhsmg5sssgvsk0', 'bc1qzgmruhjdqu3hgm4tmzthqv0vhmy0zhjq9fatxqlzk6dlmdfnf8zss7cp33', '35XG4qMvdWfrjikgHeFph1x6WAyjn3BEdT', '153nwN7mKCpEUvPhzFKQo5JrEf6mPsHGSx', '3KBwZTAEwLrc3wRnkjr7YkHQRUkZt1NRBF', 'bc1quhdxy6cz9lylzrq33890yhd3s7xs7u9meslgx0', '1HP8BTCawN3JTVGvHdt1eTvwJGWbPNfgDq', '1Kr6QSydW9bFQG1mXiPNNu6WpJGmUa9i1g']; 5ec2e9341d5f1d50c7875aff88c5b1a22200a535c9b6f82b777d025fde1a1bd5; 43734867482; 0
2020-08-26 12:42:13.838525; ['1Kr6QSydW9bFQG1mXiPNNu6WpJGmUa9i1g']; ['3Piemtt6ZAeUD35qHLVqgxdG6QepsteJLa', '1B3XgBtsvcE81eRVFHpzUXRQ6r3HmcwRrG', '153nwN7mKCpEUvPhzFKQo5JrEf6mPsHGSx', '32cLqJLp72rFkcrZEhL2CEyJPxkHy2fvbv', '368eA79LvGr69poeH2UxahPFhN1FhBF4RP', '1Kr6QSydW9bFQG1mXiPNNu6WpJGmUa9i1g']; 5979cb67a1bc06a425ebbdd077c8309873cd47b8fc19f065234ec3857b87d77f; 43935412878; 0
2020-08-26 12:42:31.160175; ['3JwqJYBSZTojAiaZGdLGCvZx8QjU4xbNTS']; ['bc1qdl753ur9ucwa3cgfrud2nqvu7k69dykk3cwwx6g64a5szn3xw92sp8mc7a', 'bc1q866sv2stppgtywjejsjj3xsfrsm5e2f5zqwsx9z0qcx9k34f0xlqaslnwr', 'bc1qyy30guv6m5ez7ntj0ayr08u23w3k5s8vg3elmxdzlh8a3xskupyqn2lp5w']; 5105ca3617e45c551f4d11bf855aab593175f7c6573ffbf58e5b7c8604c7024b; 12999896400; 0
2020-08-26 12:44:51.314442; ['1NDyJtNTjmwk5xPNhjgAMu4HDHigtobu1s', '1NDyJtNTjmwk5xPNhjgAMu4HDHigtobu1s', '1NDyJtNTjmwk5xPNhjgAMu4HDHigtobu1s']; ['32R3Q4gHxaEAWUBizVxPaDGzbACbw6qSWb', '3QhJ957qDRdz898hkGo5bQeFu6VGUABmNM', '3AbYga4udwwAQy8zoAoXYEubgzH7ZsfniL', '1Ax3g9NkHSpg9S9hmxo5kcTjis9wTxoMXW', '1Mop19pSWGtmM6D6acEUi2K9r6KmaasNEr', '15XxdQWyodFLVnPHmgAhwX2nJUum1jKDtQ', '3Dm7DkaWHTNsAvyLNNQBE49hacqTj1SVrH', '3LpjFyK3D8yuK9jZsDq8sUw3aUECE4ZoPE', '33Eix6o6dNye1NnKsxZbKP9TkD5Lcbktj9', '1LpnVjXkD8ktck7ZU3GCt5SRgSGuv5atjG', '1KEZbA3YfG7zCeTQgptBghPF7jpDH4WoZC', '1HMEdN9HnP8DiT4sFNQGJdWPfhmby6sU7p', '35H9TuKjFSiGkUkfLipkpdBYuMtqNeGVCV', '1AyC7fESxgbtMmDW7hCyRctfxwK4QZG6et', '3GhqpznrUVNQWxucwNzY44XdfJTnyyzMUE', '1FYVER7fkUuQaLbPJADCtt6cyZFyEaPt2d']; bd194c44d130aba4b55277c66ab37def83a6393ffa3098425ea751c1c32ef6de; 11293405357; 2
2020-08-26 12:45:08.767586; ['3Byouk746gWRvtCBvEmofxkDAEAy7xXrL4']; ['bc1qmpdgmxm492m4qk2qrs482fn83xmmuamawxx4n9', '3QhW2c3UraY2zR48DMi8XXEmVY8zcF3aac']; 31f78de454bde833989dc47100b009470f81b0606a7421202760ea413a016a4a; 11717850716; 0
2020-08-26 12:45:19.239057; ['3DcViviVxQX1UaNiJPhdR7Zco7EjJ1zJhN']; ['3J6WgFWAgFBtDYxiFhtUAmHfPDVRTQ1opx', '3MWZWPHHhz1MXUVvZcSRqM7UeqX5qfWXCn', '36gFxzC9q6ek4NdsgFNMqF7kAKuzXQdPiT', '33tHEQ8QWKrzVxneBysKMwqJCQ9yhSGmQJ', '387hdSTd5dbPbyq8dx1HmCT9Ub1tJMWm9y', '1NoDNHREKbXoMQ4Sa6D4KMibkGB3DnFj1x', '1ASc5yWC2pQHFignrA4sJb4yRx8r1jZsax', '1C7Ra3BnweWM8uWsn5gbRfAp8YSRcRfGFY', '1BruzkYUJLyvaEpeLUm8aytWhBrf4oVR6p', '362Bd2cqBNAhmVqN6LxJwkdPciQJYA69T8', '3MhLNETq1sWVSHzUsTTX7HyeTLqcRQKZys', '35VZRHUnzSFmTqet8Rc5oqX9SFWKHbjA4i', '3P2dr3r4vQvSeHhnWUk7WrWtZHjmij8yPN', '34UNNF6HdUPbEzdhsHtQyHH3MtsQ6267HT', '3PSexCYp1utVHS8KmXrjihyhk7aaWSLt9K', '32oHJ217tKj2paqtQCXKNnnZWQqB2iZAf9']; 9933aaba0e52bba655c635723e363952f7a895c392cb14f09ee4bfff4a5abdfb; 13890533559; 0
2020-08-26 12:45:34.213954; ['3NGyMRoXBaYnuMQdpMqm2Bt87a8RHYiCZz', '3BL1hrH3mnt6SBH4YTufAFuiGcq5YhhjLv', '34pQ5DzCVysfZoinUWR5JyvAzmvvyHGBbv', '37mFR4rg3JHTbEuJY7y75HnzJRgBXyU4Kk', '3QNk5qyUUD3UvgAcJuDiajgmzT9PgbmEWa', '343YB46uApoFnTVvmkpCswFLtYxHRnYksY', '3BoHDN9abXEJFifePssuVj8vPy7VpLxTdB', '3FvUs1kbQA9XhmCeH2en6tzm6WN6qNQ4a8', '3AxLd6YguiNNoT8uqfsu7jhaBypBiRAewH', '39rAa7brMi3ombuXVU2AmS7Q2dfeJzcjix', '3BhVFFK9kigm27yaLV3pQfZBiCiDEZpCQq', '32ZUYKZGKpdUgi1wjX3TDn1s75LDL4n8aQ', '3K5HHzgvQphAh5rv12QYRqyWRnH8z3epF1', '3DeJkxBSCWq5CfsmJH8ctb6Rd4PJ4Jpnpn', '3GgZq3FErGUb2Fr9K3DQ5vtUU1X66SPQ9q', '3PXiF2kLh1Hh7k98gctoAn4iGtF9MWjMA3']; ['3NcZ4FnHb2vLFdAJma3cA86PNmMA1F3fnK']; 7de757f92c6beefb5c8dc5f1eb575469127ad41f204542d43f9a114649f14db8; 10000000000; 1
2020-08-26 12:46:08.640560; ['3F5xyMiMityzeMVExpXXK2VZptxJUUpsXt', '3F5xyMiMityzeMVExpXXK2VZptxJUUpsXt', '3F5xyMiMityzeMVExpXXK2VZptxJUUpsXt', '3F5xyMiMityzeMVExpXXK2VZptxJUUpsXt', '3F5xyMiMityzeMVExpXXK2VZptxJUUpsXt', '3F5xyMiMityzeMVExpXXK2VZptxJUUpsXt', '3F5xyMiMityzeMVExpXXK2VZptxJUUpsXt', '322bzrK94r372AHCnKooKjz1YZX5HEg3PF', '3F5xyMiMityzeMVExpXXK2VZptxJUUpsXt', '36dB2oPBD7LNgjjemPjeCAyX5wy7ukDzeh', '36dB2oPBD7LNgjjemPjeCAyX5wy7ukDzeh', '36dB2oPBD7LNgjjemPjeCAyX5wy7ukDzeh', '3F5xyMiMityzeMVExpXXK2VZptxJUUpsXt', '322bzrK94r372AHCnKooKjz1YZX5HEg3PF', '3CnNaAd9cpt3b1nGhCBtx54iHSY37JUuMb', '3LgkQgduzHGS96cu3HSiFUzev6Z8DB2syr']; ['32njR8f9z8pSNhPjGkqCQ82e84XyrVnCWM', '3EspuyEpAdXwpzAr32Jk8DLw46TFAn9J8g']; 96b5b93de159e101bc0555443526e27fdcdd7878f5a5cb02aa0b57e07b29c1c6; 101180063721; 0
2020-08-26 12:46:43.211982; ['36dB2oPBD7LNgjjemPjeCAyX5wy7ukDzeh', '36dB2oPBD7LNgjjemPjeCAyX5wy7ukDzeh', '36dB2oPBD7LNgjjemPjeCAyX5wy7ukDzeh', '36dB2oPBD7LNgjjemPjeCAyX5wy7ukDzeh', '36dB2oPBD7LNgjjemPjeCAyX5wy7ukDzeh', '36dB2oPBD7LNgjjemPjeCAyX5wy7ukDzeh', '36dB2oPBD7LNgjjemPjeCAyX5wy7ukDzeh', '36dB2oPBD7LNgjjemPjeCAyX5wy7ukDzeh', '36dB2oPBD7LNgjjemPjeCAyX5wy7ukDzeh', '36dB2oPBD7LNgjjemPjeCAyX5wy7ukDzeh', '36dB2oPBD7LNgjjemPjeCAyX5wy7ukDzeh', '3G1nNTTyrpZBwyEiG6U3bJvZdu9sW3rbUz', '36dB2oPBD7LNgjjemPjeCAyX5wy7ukDzeh', '36dB2oPBD7LNgjjemPjeCAyX5wy7ukDzeh', '36dB2oPBD7LNgjjemPjeCAyX5wy7ukDzeh', '36dB2oPBD7LNgjjemPjeCAyX5wy7ukDzeh']; ['32njR8f9z8pSNhPjGkqCQ82e84XyrVnCWM', '3PZqyMfhbb9chV4PeveBzV9CmmSehrzcW3']; 3f7ab347f22f45dcd4996bee4787db2626f82aa0d11afa8b9465251d29893e86; 32121804714; 0
2020-08-26 12:48:14.834909; ['34Zp9r7Ke7V5J7WYvVxSqY7v29RYJT9aME']; ['3D4iZGXk3RXjcrRmKZ1oYfCqYyuwbAzxz9', '39af6gcJFtkEhT7rAQaK8YiYrefV7RY8EN']; 2ffb2774359a1bfb77c63a138235472d5846e1cfabf3475ace378720db57fe8d; 47639966320; 0
2020-08-26 12:52:25.460138; ['395CDHMj81L2H8yNHvpe1wa7LL91pRRKNR']; ['36q9G59Pdgvc22kbh9HVBWDUmxGLNe8GW9', '3BEzhDxssm5wSHUMK7WXRdxzaFAo6Vt7Rv']; 0debba595029eaa170670df74632d65c36304bc73b41e660403a695637c8b5e1; 10113014275; 0
2020-08-26 12:54:19.625295; ['1GP3j8jTAQvPfckQBLGDvhoGftZA2TJWXh']; ['3MHZ8KUKJ7N1WEp6HjY5qevMXxq6srJ66q', '34WrCbShn1u5tQqK5MK7c8sMTXZktCZx8H', '3HGCQ8HJXGZTmPRcipraGdJLwjULBkhZBG', '3JHpUw6mAB5aYkGSAt2iQP5bYCQfVUJyWj', '1DFaqtgscz1ye5S8VpVd9XmYVjJDMqyJ2a', '38yXKip6SbL4EA2nQWYNabL3s9GvoFLKQn', '14numEQY8mcN95ebb7Z24jZM8znsfwVVYZ', '1D7U3QcctQpGwZ1nkbtAHpcgam1oCicCfr', '19nBt4gAqYrZKbMZ8wYUY98S8wguP54tTS', '1yAs8qoE6h9cgU5nJ9iw7v66uBUmcHoDp', '35E9xtfy65H7N2sZmEZufKydoFZvaK3hPM', '36fsdA2jN4c2HQ3JdvWDfyMLpdxgjUK819', '1HaNYW6WjHLWGFV8nBrt73vsu8eXLK47wt', '3Qf4qjrWmSFhonBmVSzyCHTwEAohHms1Dz', '1DeGadBRpXpR4EJF3iJob3w4bXA7qbobsj', '182xXi7mEEcq4cgvd6Ss7jHTPBYV5v9viz']; ef02542c7851db352a06e39603e937c21953cb7487fc8bcb796a3c000f7159ff; 27734850298; 0
2020-08-26 12:55:23.550267; ['3NQkedTUF3JtdRrzUZmmUajQJheynJuiaD', '3CYu5BxNVcEU6UENuAjg7vLRA3UkZLvigT', '3KW1i8E2MHixFU2PpPgBZTXq97s4tA1rp6', '3Py6qyAW5UTH7JAveJcwzABDjNHVjGr5Uw', '3BComfZV8PLTKcj2q7wQh1e4PPxsqC4zNL', '3HFFGtf1QYQ8EA7LKvoMNUCaUgKKW1wa5n', '3AstkoyzsY778Zo6UZxNVYfystrRJjDoim', '3QzcHPizX6Dy4TgjwE5mRWU75RCqejJGwz', '34c9seSrXmrujPnZw8Qsw6tNq3wrsRLF2D', '3PECX4BjjxHNszRjXEMRghSt6hbE6MjSLh', '37AGocPkuKRbupT6PKVLiBsgbkNrveJ5pW', '33QbarnqqffVLKey5YYd5rt4DewjzRsysF', '3CgmP4bZawMQwsaiShYNrv7VonKASDdp8Z', '33z9rmKfieyYzTtpQTffxZS3QyDoTZbARi', '3QDDD6tqYq8ZXAjzbsfkLsS1m8HPJM2uqD', '3DNipD7ao5XhvQ7hSBdrWogJbLrMVaCMHY']; ['1FA3hNNMvF1wxBsNpcs4WxTceW2KMMYNB9', '3LrjytnPrCL3hSK75N2QAzaGfNcaQDY59n']; dc583395350853d820e20b7749c7b8a3c5289667f29b8bd08e9115d2260985a4; 13407620836; 0
2020-08-26 12:57:11.084233; ['3BMEX9sfPtMcKHZiUZztjiGwxuvzv72DSh', '3BMEX9sfPtMcKHZiUZztjiGwxuvzv72DSh']; ['32GgjFu2ZvJrQstPqWbX8qjJk3J23mzF43', '3BMEX9sfPtMcKHZiUZztjiGwxuvzv72DSh']; 79dbcfffb1983fd77fa23b77c7ff8100845233447f27af22d690a54b974902c0; 11889914812; 3
2020-08-26 12:57:16.031794; ['3BMEXSHGPjvSgSrCAwbWN81Jurq59UjaL6', '3BMEXSHGPjvSgSrCAwbWN81Jurq59UjaL6']; ['bc1q29az8r53qg0nsvpzqvlvuzvkzvk5ff24ts5t4ylvqgv57ptgg83q0frw3m', '3BMEXSHGPjvSgSrCAwbWN81Jurq59UjaL6']; 0f23b06f21e363983c5b872d764ed65fc75b8a52a57cd0e11fdf1c89a63ab212; 10503723854; 3
2020-08-26 13:01:04.953845; ['bc1qxv9vek0xts9ktv0l06a6stsx404cps9n4dsew8']; ['bc1qngh6x2r72mp4nh88l083au728z7me0plytwfj7', '19MzHMP7VUqTAJmxSMefNLp3YPFnmmUcEr']; e226400b5b40f9e5a30826a14cbfcba43bf349f647d6e3877df1649001d15e4e; 33553216359; 0
2020-08-26 13:01:08.060427; ['19iqYbeATe4RxghQZJnYVFU4mjUUu76EA6', '3DsWSwqazH8gPbBMGQ8cXQgUGcV6X4V15N']; ['19iqYbeATe4RxghQZJnYVFU4mjUUu76EA6']; c7495499afc964e06ca1eb39d737f41e6ff0364748c927b834224d6099e56038; 992485755919; 0
2020-08-26 13:01:08.170220; ['1Kr6QSydW9bFQG1mXiPNNu6WpJGmUa9i1g', '1LW2KFh6ga3poYoyW6ad7bL4kBGGyaLAo8']; ['153nwN7mKCpEUvPhzFKQo5JrEf6mPsHGSx', '1KRBUUASZ8cpmsSYvGSpBcLBazfDPDPBgA', '1Kr6QSydW9bFQG1mXiPNNu6WpJGmUa9i1g']; a3e4088e63189d3107bc864becf2a1b30c9ee11e77e57292c9dcb43072e8341d; 42882614066; 0
2020-08-26 13:01:11.643285; ['375SLgc3dhY3SjJktiZbZbeaHfSokqLucU']; ['1A7tWftaGHohhGcJMVkkm4zAYnF53KjRnU', '3HE2MxJCtDNseC1kS8jtiTuwY2STLrdgZf']; a9978eafb54ab806aa994c9c56cf2dfb6ef3f261696ebfc006a953952e98fa95; 28705080400; 0
2020-08-26 13:01:54.078990; ['1NSw79wgydM8U8KcNEa4uivaYXHscAeRPg', 'bc1qqxf98drymkq5awwtt685l6463tmtumlrvqfxv2', 'bc1qqxf98drymkq5awwtt685l6463tmtumlrvqfxv2', 'bc1qqxf98drymkq5awwtt685l6463tmtumlrvqfxv2']; ['3FVFWwKjBkaRN3zYhKj1pAViQQxuarD8No', 'bc1qqxf98drymkq5awwtt685l6463tmtumlrvqfxv2']; 7f5b877c7e4906c14251ebd0f1593eefb09c481f8cba6b13dd0abc65e45590ef; 74376390187; 0
2020-08-26 13:01:54.748855; ['1FqSjW85t3KbcVYePGcKrhGrszJAVUTSYH', 'bc1qyfwe69e4xyueud8d8prlc2epj78scxjsk2x39t', 'bc1qyfwe69e4xyueud8d8prlc2epj78scxjsk2x39t', 'bc1qyfwe69e4xyueud8d8prlc2epj78scxjsk2x39t']; ['34ceuKhjoKxgaD7iZNjqjNbBJvxcrDwjp8', 'bc1qyfwe69e4xyueud8d8prlc2epj78scxjsk2x39t']; 6ffe2770367edb49d50d42f62dd151a5211938347b04628776dfef1a54a07caf; 13370346448; 0
2020-08-26 13:01:59.960478; ['1Ptv5qNTg6bpoMrH8zKqpiSA62jC3i76Nr']; ['3F7yH2Xd3AwDKZGMDad8CxPCbf8PgJfC77', '1Ptv5qNTg6bpoMrH8zKqpiSA62jC3i76Nr']; bf01b12c9686018e34201fa14f3ac2515c90de22e4455b6bd228d9a9fbf5e5c6; 12131457336; 0
2020-08-26 13:02:49.983591; ['3Eab3Fk4bJVPWdasuyj41HKY5xAVFM8UQV']; ['3M7iFP52r1dqkw32DZ5dZXJXVoqATyNy3P', '35J2PY78QMFT7hGLvzb79szur44Ed6ZDe2']; 0f8caad6f4cd8222dc4ff1243c57787d2731d33ca0e1130b32c56633875e40af; 20036336261; 0
2020-08-26 13:03:53.425591; ['1B3s24sBK31GGFCc498vE18QhUTSXKatv2', '1G9dLfPsgUHbvcRSYMsqs3ZcB5VdGk5j6k', '1MZZL8HMC2mo7XjMpUSZCQSRNBYW7f1eUY', '138aZTga3ibkmBPruNKHdk5Sw5Xr6eFHWs', '18Ytmevdjpuzu17DaJTf7apvugpYgc55KG', '13dyuJwC4v9Pn15XPWofy4oJdPVujq4bDm', '1L2b1xpPSJ1ARcgnM3rbvycdAMZ91DxRfb', '1DszSFhVuCkUpMNS4qaP4sB48cPFKyKRVx', '1M8MLLJiDzujUYztRMzf1YuK2Wk7ZCJ2CM', '16Qn55RnUV7ALCFnfoHkjozxsFPGdzPyGe', '14UMKuZntJRH5xRS8Ni2EvA99v9CcvyEjC', '1GENEgvWjSNqG2igygjTFCzxZx1JX4KwkY', '1LMHYfNHJkje6J6FE4YuYaPKbck14Cw541', '1D5ZV21hBjg9R9sgoEFdEtuHnpndEaTe1w', '1PwHSYwSDSC5M45TAvLBDxtHb9UFF2rdnN', '1KrhkTHnn8smFp3sG8MDAgXqFDoE1AzVmf']; ['1G9PtehqasXGmm2dSxaidDnPX9ZfMwSihs', '186BZFyaUMpmVZGNYWPwPD7wz1xzj9u8AE', '1KDqahqR4jLMz7aM4Kb1Dif9bUFAvFM4C3', '178Q7gfgJukCQJunzomgZ9h2W4Ze87difn', '114C742yXdDSAivPRqKAX7QWxRQtjNrzu8']; de95bb2649c364bd5ecc774966993e9b204b86b0712e9e22a64e450120680bd6; 13342115631; 0
